127.0.0.1 - - [27/Jul/2018:09:56:15 +0900] "GET /images/qa/ico_snb_00050305_on.png HTTP/1.1" 304 -
127.0.0.1 - - [27/Jul/2018:16:58:55 +0900] "GET /qa/tc/tcDetailForm?tcId=many00002%20%20%20%20%20%20&pid=QA2018072402&win=popup HTTP/1.1" 200 29445
127.0.0.1 - - [27/Jul/2018:16:58:55 +0900] "POST /qa/tc/getTc HTTP/1.1" 200 834
127.0.0.1 - - [27/Jul/2018:16:58:55 +0900] "POST /qa/tc/getTcCategoryList HTTP/1.1" 200 8069
127.0.0.1 - - [27/Jul/2018:16:59:27 +0900] "GET /qa/tc/tcList?pid=QA2018072402 HTTP/1.1" 200 35851
127.0.0.1 - - [27/Jul/2018:16:59:27 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 20
127.0.0.1 - - [27/Jul/2018:16:59:27 +0900] "POST /qa/tc/getlcateIdList HTTP/1.1" 200 3386
127.0.0.1 - - [27/Jul/2018:16:59:27 +0900] "POST /qa/tc/getTcList HTTP/1.1" 200 5024
127.0.0.1 - - [27/Jul/2018:16:59:30 +0900] "GET /qa/tc/tcDetailForm?tcId=many00002%20%20%20%20%20%20&pid=QA2018072402&win=popup HTTP/1.1" 200 29389
127.0.0.1 - - [27/Jul/2018:16:59:30 +0900] "POST /qa/tc/getTc HTTP/1.1" 200 834
127.0.0.1 - - [27/Jul/2018:16:59:30 +0900] "POST /qa/tc/getTcCategoryList HTTP/1.1" 200 8069
127.0.0.1 - - [27/Jul/2018:17:00:10 +0900] "GET / HTTP/1.1" 302 -
127.0.0.1 - - [27/Jul/2018:17:00:19 +0900] "GET /qa/tc/tcDetailForm?tcId=many00002%20%20%20%20%20%20&pid=QA2018072402&win=popup HTTP/1.1" 200 29369
127.0.0.1 - - [27/Jul/2018:17:00:19 +0900] "POST /qa/tc/getTcCategoryList HTTP/1.1" 200 8069
127.0.0.1 - - [27/Jul/2018:17:00:19 +0900] "POST /qa/tc/getTc HTTP/1.1" 200 834
127.0.0.1 - - [27/Jul/2018:17:01:42 +0900] "GET /qa/tc/tcDetailForm?tcId=many00002%20%20%20%20%20%20&pid=QA2018072402&win=popup HTTP/1.1" 200 29367
127.0.0.1 - - [27/Jul/2018:17:01:43 +0900] "GET /images/favicon.ico HTTP/1.1" 200 1150
127.0.0.1 - - [27/Jul/2018:17:01:43 +0900] "POST /qa/tc/getTc HTTP/1.1" 200 834
127.0.0.1 - - [27/Jul/2018:17:01:43 +0900] "POST /qa/tc/getTcCategoryList HTTP/1.1" 200 8069
127.0.0.1 - - [27/Jul/2018:17:01:44 +0900] "GET /qa/tc/tcDetailForm?tcId=many00002%20%20%20%20%20%20&pid=QA2018072402&win=popup HTTP/1.1" 200 29367
127.0.0.1 - - [27/Jul/2018:17:01:44 +0900] "GET /images/favicon.ico HTTP/1.1" 200 1150
127.0.0.1 - - [27/Jul/2018:17:01:44 +0900] "POST /qa/tc/getTcCategoryList HTTP/1.1" 200 8069
127.0.0.1 - - [27/Jul/2018:17:01:44 +0900] "POST /qa/tc/getTc HTTP/1.1" 200 834
127.0.0.1 - - [27/Jul/2018:17:01:54 +0900] "GET /qa/tc/tcDetailForm?tcId=many00002%20%20%20%20%20%20&pid=QA2018072402&win=popup HTTP/1.1" 200 29367
127.0.0.1 - - [27/Jul/2018:17:01:54 +0900] "GET /images/favicon.ico HTTP/1.1" 200 1150
127.0.0.1 - - [27/Jul/2018:17:01:54 +0900] "POST /qa/tc/getTcCategoryList HTTP/1.1" 200 8069
127.0.0.1 - - [27/Jul/2018:17:01:54 +0900] "POST /qa/tc/getTc HTTP/1.1" 200 834
127.0.0.1 - - [27/Jul/2018:17:01:59 +0900] "GET /qa/tc/tcList?pid=QA2018072402 HTTP/1.1" 200 35851
127.0.0.1 - - [27/Jul/2018:17:01:59 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 20
127.0.0.1 - - [27/Jul/2018:17:01:59 +0900] "POST /qa/tc/getlcateIdList HTTP/1.1" 200 3386
127.0.0.1 - - [27/Jul/2018:17:01:59 +0900] "POST /qa/tc/getTcList HTTP/1.1" 200 5024
127.0.0.1 - - [27/Jul/2018:17:02:03 +0900] "GET /qa/tc/tcDetailForm?tcId=many00001&pid=QA2018072402&win=popup HTTP/1.1" 200 29355
127.0.0.1 - - [27/Jul/2018:17:02:03 +0900] "POST /qa/tc/getTc HTTP/1.1" 200 802
127.0.0.1 - - [27/Jul/2018:17:02:03 +0900] "POST /qa/tc/getTcCategoryList HTTP/1.1" 200 8069
127.0.0.1 - - [27/Jul/2018:17:02:29 +0900] "GET /qa/tc/tcList?pid=QA2018072402 HTTP/1.1" 200 35851
127.0.0.1 - - [27/Jul/2018:17:02:29 +0900] "GET /css/common.css?ver=201807131 HTTP/1.1" 200 43424
127.0.0.1 - - [27/Jul/2018:17:02:29 +0900] "GET /css/qa.css?ver=201807131 HTTP/1.1" 200 23584
127.0.0.1 - - [27/Jul/2018:17:02:29 +0900] "GET /js/jquery.form.min.js HTTP/1.1" 200 15248
127.0.0.1 - - [27/Jul/2018:17:02:29 +0900] "GET /js/jquery.fileDownload.js HTTP/1.1" 200 19689
127.0.0.1 - - [27/Jul/2018:17:02:29 +0900] "GET /js/jquery-ui.min.js HTTP/1.1" 200 253668
127.0.0.1 - - [27/Jul/2018:17:02:29 +0900] "GET /js/common.js?ver=201807131 HTTP/1.1" 200 25464
127.0.0.1 - - [27/Jul/2018:17:02:29 +0900] "GET /js/jquery-3.2.1.min.js HTTP/1.1" 200 86659
127.0.0.1 - - [27/Jul/2018:17:02:29 +0900] "GET /js/calendar.js HTTP/1.1" 200 594
127.0.0.1 - - [27/Jul/2018:17:02:29 +0900] "GET /js/vue-components.js?ver=201807131 HTTP/1.1" 200 29993
127.0.0.1 - - [27/Jul/2018:17:02:29 +0900] "GET /js/vue.min.js HTTP/1.1" 200 85127
127.0.0.1 - - [27/Jul/2018:17:02:29 +0900] "GET /js/lodash.min.js HTTP/1.1" 200 72772
127.0.0.1 - - [27/Jul/2018:17:02:29 +0900] "GET /js/moment.min.js HTTP/1.1" 200 41783
127.0.0.1 - - [27/Jul/2018:17:02:29 +0900] "GET /js/sockjs.min.js HTTP/1.1" 200 60644
127.0.0.1 - - [27/Jul/2018:17:02:29 +0900] "GET /js/stomp.min.js HTTP/1.1" 200 8057
127.0.0.1 - - [27/Jul/2018:17:02:29 +0900] "GET /js/vue-filter.js?ver=201807131 HTTP/1.1" 200 1469
127.0.0.1 - - [27/Jul/2018:17:02:30 +0900] "GET /images/common/arr_cate.png HTTP/1.1" 200 1033
127.0.0.1 - - [27/Jul/2018:17:02:30 +0900] "GET /images/common/btn_notice.png HTTP/1.1" 200 1386
127.0.0.1 - - [27/Jul/2018:17:02:30 +0900] "GET /images/common/arr_select.png HTTP/1.1" 200 1136
127.0.0.1 - - [27/Jul/2018:17:02:30 +0900] "GET /images/common/btn_my.png HTTP/1.1" 200 1747
127.0.0.1 - - [27/Jul/2018:17:02:30 +0900] "GET /images/common/ico_excel.png HTTP/1.1" 200 1530
127.0.0.1 - - [27/Jul/2018:17:02:30 +0900] "GET /images/common/app_qa.png HTTP/1.1" 200 4354
127.0.0.1 - - [27/Jul/2018:17:02:30 +0900] "GET /images/qa/ico_snb_00050302_off.png HTTP/1.1" 200 1008
127.0.0.1 - - [27/Jul/2018:17:02:30 +0900] "GET /images/qa/ico_snb_00050303_off.png HTTP/1.1" 200 1205
127.0.0.1 - - [27/Jul/2018:17:02:30 +0900] "GET /images/qa/ico_snb_00050301_off.png HTTP/1.1" 200 1020
127.0.0.1 - - [27/Jul/2018:17:02:30 +0900] "GET /images/qa/ico_snb_00050304_off.png HTTP/1.1" 200 1301
127.0.0.1 - - [27/Jul/2018:17:02:30 +0900] "GET /images/qa/ico_snb_00050305_off.png HTTP/1.1" 200 1285
127.0.0.1 - - [27/Jul/2018:17:02:30 +0900] "GET /images/qa/ico_snb_00050306_off.png HTTP/1.1" 200 1218
127.0.0.1 - - [27/Jul/2018:17:02:30 +0900] "GET /images/qa/ico_snb_00050308_off.png HTTP/1.1" 200 1113
127.0.0.1 - - [27/Jul/2018:17:02:30 +0900] "GET /images/qa/ico_snb_00050307_off.png HTTP/1.1" 200 1058
127.0.0.1 - - [27/Jul/2018:17:02:30 +0900] "GET /images/common/app_hded.png HTTP/1.1" 200 3961
127.0.0.1 - - [27/Jul/2018:17:02:30 +0900] "GET /images/common/app_stat.png HTTP/1.1" 200 2827
127.0.0.1 - - [27/Jul/2018:17:02:30 +0900] "GET /images/common/app_bmt.png HTTP/1.1" 200 4130
127.0.0.1 - - [27/Jul/2018:17:02:30 +0900] "GET /images/common/app_setting.png HTTP/1.1" 200 3814
127.0.0.1 - - [27/Jul/2018:17:02:30 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 20
127.0.0.1 - - [27/Jul/2018:17:02:30 +0900] "GET /images/common/bg_dim.png HTTP/1.1" 200 923
127.0.0.1 - - [27/Jul/2018:17:02:30 +0900] "POST /qa/tc/getlcateIdList HTTP/1.1" 200 3386
127.0.0.1 - - [27/Jul/2018:17:02:30 +0900] "POST /qa/tc/getTcList HTTP/1.1" 200 5024
127.0.0.1 - - [27/Jul/2018:17:02:33 +0900] "GET /qa/tc/tcDetailForm?tcId=many00002%20%20%20%20%20%20&pid=QA2018072402&win=popup HTTP/1.1" 200 29367
127.0.0.1 - - [27/Jul/2018:17:02:33 +0900] "POST /qa/tc/getTc HTTP/1.1" 200 834
127.0.0.1 - - [27/Jul/2018:17:02:34 +0900] "POST /qa/xqms/getQaProjectXqmsChannelList HTTP/1.1" 200 243
127.0.0.1 - - [27/Jul/2018:17:02:35 +0900] "POST /qa/xqms/getQaProjectXqmsBmtList HTTP/1.1" 200 909
127.0.0.1 - - [27/Jul/2018:17:03:09 +0900] "GET /qa/tc/tcDetailForm?tcId=many00002%20%20%20%20%20%20&pid=QA2018072402&win=popup HTTP/1.1" 200 29369
127.0.0.1 - - [27/Jul/2018:17:03:09 +0900] "GET /images/favicon.ico HTTP/1.1" 200 1150
127.0.0.1 - - [27/Jul/2018:17:03:09 +0900] "POST /qa/tc/getTc HTTP/1.1" 200 834
127.0.0.1 - - [27/Jul/2018:17:03:10 +0900] "GET /qa/tc/tcDetailForm?tcId=many00002%20%20%20%20%20%20&pid=QA2018072402&win=popup HTTP/1.1" 200 29369
127.0.0.1 - - [27/Jul/2018:17:03:10 +0900] "GET /images/favicon.ico HTTP/1.1" 200 1150
127.0.0.1 - - [27/Jul/2018:17:03:10 +0900] "POST /qa/tc/getTc HTTP/1.1" 200 834
127.0.0.1 - - [27/Jul/2018:17:03:11 +0900] "GET /qa/tc/tcDetailForm?tcId=many00002%20%20%20%20%20%20&pid=QA2018072402&win=popup HTTP/1.1" 200 29369
127.0.0.1 - - [27/Jul/2018:17:03:11 +0900] "GET /images/favicon.ico HTTP/1.1" 200 1150
127.0.0.1 - - [27/Jul/2018:17:03:11 +0900] "POST /qa/tc/getTc HTTP/1.1" 200 834
127.0.0.1 - - [27/Jul/2018:17:04:03 +0900] "GET / HTTP/1.1" 302 -
127.0.0.1 - - [27/Jul/2018:17:04:05 +0900] "GET /qa/tc/tcList?pid=QA2018072402 HTTP/1.1" 200 35851
127.0.0.1 - - [27/Jul/2018:17:04:05 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 20
127.0.0.1 - - [27/Jul/2018:17:04:06 +0900] "POST /qa/tc/getTcList HTTP/1.1" 200 5024
127.0.0.1 - - [27/Jul/2018:17:04:06 +0900] "POST /qa/tc/getlcateIdList HTTP/1.1" 200 3386
127.0.0.1 - - [27/Jul/2018:17:04:08 +0900] "GET /qa/tc/tcDetailForm?tcId=many00001&pid=QA2018072402&win=popup HTTP/1.1" 200 29025
127.0.0.1 - - [27/Jul/2018:17:04:08 +0900] "POST /qa/tc/getTc HTTP/1.1" 200 802
127.0.0.1 - - [27/Jul/2018:17:04:18 +0900] "GET /qa/tc/tcDetailForm?tcId=many00001&pid=QA2018072402&win=popup HTTP/1.1" 200 29025
127.0.0.1 - - [27/Jul/2018:17:04:18 +0900] "POST /qa/tc/getTc HTTP/1.1" 200 802
127.0.0.1 - - [27/Jul/2018:17:05:13 +0900] "GET /qa/tc/tcDetailForm?tcId=many00001&pid=QA2018072402&win=popup HTTP/1.1" 200 29023
127.0.0.1 - - [27/Jul/2018:17:05:14 +0900] "POST /qa/tc/getTc HTTP/1.1" 200 802
127.0.0.1 - - [27/Jul/2018:17:05:15 +0900] "GET /qa/tc/tcDetailForm?tcId=many00001&pid=QA2018072402&win=popup HTTP/1.1" 200 29023
127.0.0.1 - - [27/Jul/2018:17:05:15 +0900] "POST /qa/tc/getTc HTTP/1.1" 200 802
127.0.0.1 - - [27/Jul/2018:17:05:16 +0900] "GET /qa/tc/tcDetailForm?tcId=many00001&pid=QA2018072402&win=popup HTTP/1.1" 200 29023
127.0.0.1 - - [27/Jul/2018:17:05:17 +0900] "POST /qa/tc/getTc HTTP/1.1" 200 802
127.0.0.1 - - [27/Jul/2018:17:05:38 +0900] "GET /qa/tc/tcDetailForm?tcId=many00001&pid=QA2018072402&win=popup HTTP/1.1" 200 29023
127.0.0.1 - - [27/Jul/2018:17:05:38 +0900] "POST /qa/tc/getTc HTTP/1.1" 200 802
127.0.0.1 - - [27/Jul/2018:17:05:47 +0900] "GET /qa/tc/tcDetailForm?tcId=many00001&pid=QA2018072402&win=popup HTTP/1.1" 200 29021
127.0.0.1 - - [27/Jul/2018:17:05:47 +0900] "POST /qa/tc/getTc HTTP/1.1" 200 802
127.0.0.1 - - [27/Jul/2018:17:06:00 +0900] "GET /qa/tc/tcList?pid=QA2018072402 HTTP/1.1" 200 35851
127.0.0.1 - - [27/Jul/2018:17:06:01 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 20
127.0.0.1 - - [27/Jul/2018:17:06:01 +0900] "POST /qa/tc/getTcList HTTP/1.1" 200 5024
127.0.0.1 - - [27/Jul/2018:17:06:01 +0900] "POST /qa/tc/getlcateIdList HTTP/1.1" 200 3386
127.0.0.1 - - [27/Jul/2018:17:06:06 +0900] "GET /qa/tc/tcDetailForm?tcId=many00001&pid=QA2018072402&win=popup HTTP/1.1" 200 29019
127.0.0.1 - - [27/Jul/2018:17:06:06 +0900] "POST /qa/tc/getTc HTTP/1.1" 200 802
127.0.0.1 - - [27/Jul/2018:17:06:12 +0900] "GET /qa/tc/tcDetailForm?tcId=many00001&pid=QA2018072402&win=popup HTTP/1.1" 200 29017
127.0.0.1 - - [27/Jul/2018:17:06:13 +0900] "POST /qa/tc/getTc HTTP/1.1" 200 802
127.0.0.1 - - [27/Jul/2018:17:06:13 +0900] "POST /qa/xqms/getQaProjectXqmsBmtList HTTP/1.1" 200 1536
127.0.0.1 - - [27/Jul/2018:17:06:13 +0900] "POST /qa/tc/getTcCategoryList HTTP/1.1" 200 8069
127.0.0.1 - - [27/Jul/2018:17:06:17 +0900] "POST /qa/xqms/getQaProjectXqmsChannelList HTTP/1.1" 200 243
127.0.0.1 - - [27/Jul/2018:17:06:18 +0900] "POST /qa/xqms/getQaProjectXqmsBmtList HTTP/1.1" 200 1536
127.0.0.1 - - [27/Jul/2018:17:06:19 +0900] "POST /qa/xqms/getQaProjectXqmsChannelList HTTP/1.1" 200 243
127.0.0.1 - - [27/Jul/2018:17:06:19 +0900] "POST /qa/xqms/getQaProjectXqmsBmtList HTTP/1.1" 200 1536
127.0.0.1 - - [27/Jul/2018:17:07:47 +0900] "GET /qa/xqms/xqmsList?pid=QA2018072402 HTTP/1.1" 200 44065
127.0.0.1 - - [27/Jul/2018:17:07:48 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 20
127.0.0.1 - - [27/Jul/2018:17:07:48 +0900] "POST /qa/tc/getlcateIdList HTTP/1.1" 200 3386
127.0.0.1 - - [27/Jul/2018:17:07:48 +0900] "POST /qa/xqms/getQaProjectXqmsBmtList HTTP/1.1" 200 2197
127.0.0.1 - - [27/Jul/2018:17:07:48 +0900] "GET /qa/project/selectQaProjectModelDetailList?pid=QA2018072402 HTTP/1.1" 200 2199
127.0.0.1 - - [27/Jul/2018:17:17:58 +0900] "GET / HTTP/1.1" 302 -
127.0.0.1 - - [27/Jul/2018:17:19:02 +0900] "GET /qa/xqms/xqmsList?pid=QA2018072402 HTTP/1.1" 200 43782
127.0.0.1 - - [27/Jul/2018:17:19:02 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 20
127.0.0.1 - - [27/Jul/2018:17:19:03 +0900] "GET /qa/project/selectQaProjectModelDetailList?pid=QA2018072402 HTTP/1.1" 200 2199
127.0.0.1 - - [27/Jul/2018:17:19:03 +0900] "POST /qa/tc/getlcateIdList HTTP/1.1" 200 3386
127.0.0.1 - - [27/Jul/2018:17:19:03 +0900] "POST /qa/xqms/getQaProjectXqmsBmtList HTTP/1.1" 500 708
127.0.0.1 - - [27/Jul/2018:17:19:08 +0900] "POST /qa/xqms/getQaProjectXqmsBmtList HTTP/1.1" 500 708
127.0.0.1 - - [27/Jul/2018:17:19:11 +0900] "POST /qa/xqms/getQaProjectXqmsBmtList HTTP/1.1" 500 708
127.0.0.1 - - [27/Jul/2018:17:19:39 +0900] "GET /qa/xqms/xqmsList?pid=QA2018072402 HTTP/1.1" 200 43782
127.0.0.1 - - [27/Jul/2018:17:19:39 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 20
127.0.0.1 - - [27/Jul/2018:17:19:39 +0900] "POST /qa/tc/getlcateIdList HTTP/1.1" 200 3386
127.0.0.1 - - [27/Jul/2018:17:19:39 +0900] "GET /qa/project/selectQaProjectModelDetailList?pid=QA2018072402 HTTP/1.1" 200 2199
127.0.0.1 - - [27/Jul/2018:17:19:39 +0900] "POST /qa/xqms/getQaProjectXqmsBmtList HTTP/1.1" 200 2207
127.0.0.1 - - [27/Jul/2018:17:19:41 +0900] "GET /js/common.js?ver=201807131 HTTP/1.1" 304 -
127.0.0.1 - - [27/Jul/2018:17:19:41 +0900] "GET /css/bmt.css?ver=201807131 HTTP/1.1" 304 -
127.0.0.1 - - [27/Jul/2018:17:19:41 +0900] "GET /bmt/xqms/xqmsList?pid=PJ2017121301 HTTP/1.1" 200 62601
127.0.0.1 - - [27/Jul/2018:17:19:42 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 20
127.0.0.1 - - [27/Jul/2018:17:19:42 +0900] "GET /images/favicon.ico HTTP/1.1" 200 1150
127.0.0.1 - - [27/Jul/2018:17:19:42 +0900] "GET /bmt/project/selectProjectBmtModelDetailList?pid=PJ2017121301 HTTP/1.1" 200 1860
127.0.0.1 - - [27/Jul/2018:17:19:42 +0900] "POST /bmt/xqms/getProjectXqmsBmtList HTTP/1.1" 200 449
127.0.0.1 - - [27/Jul/2018:17:19:42 +0900] "GET /bmt/tc/getTcCategoryList?pid=PJ2017121301&useYn=Y&tcCateParId=000000000000000000000000000000000000 HTTP/1.1" 200 9578
127.0.0.1 - - [27/Jul/2018:17:19:43 +0900] "GET /images/common/btn_cal_prev.png HTTP/1.1" 200 1032
127.0.0.1 - - [27/Jul/2018:17:19:43 +0900] "GET /images/common/btn_cal_next.png HTTP/1.1" 200 1034
127.0.0.1 - - [27/Jul/2018:17:19:43 +0900] "GET /images/common/arr_cal_sel.png HTTP/1.1" 200 1089
127.0.0.1 - - [27/Jul/2018:17:19:50 +0900] "POST /bmt/xqms/getProjectXqmsBmtList HTTP/1.1" 200 1300554
127.0.0.1 - - [27/Jul/2018:17:19:50 +0900] "GET /images/common/ico_show.png HTTP/1.1" 200 1433
127.0.0.1 - - [27/Jul/2018:17:20:05 +0900] "GET /qa/xqms/xqmsList?pid=QA2018072402 HTTP/1.1" 200 43782
127.0.0.1 - - [27/Jul/2018:17:20:05 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 20
127.0.0.1 - - [27/Jul/2018:17:20:05 +0900] "GET /qa/project/selectQaProjectModelDetailList?pid=QA2018072402 HTTP/1.1" 200 2199
127.0.0.1 - - [27/Jul/2018:17:20:05 +0900] "POST /qa/xqms/getQaProjectXqmsBmtList HTTP/1.1" 200 2207
127.0.0.1 - - [27/Jul/2018:17:20:05 +0900] "POST /qa/tc/getlcateIdList HTTP/1.1" 200 3386
127.0.0.1 - - [27/Jul/2018:17:20:08 +0900] "POST /qa/xqms/getQaProjectXqmsBmtList HTTP/1.1" 200 2211
127.0.0.1 - - [27/Jul/2018:17:20:10 +0900] "POST /qa/xqms/getQaProjectXqmsBmtList HTTP/1.1" 200 2211
127.0.0.1 - - [27/Jul/2018:17:21:09 +0900] "GET / HTTP/1.1" 302 -
127.0.0.1 - - [27/Jul/2018:17:21:10 +0900] "GET /qa/xqms/xqmsList?pid=QA2018072402 HTTP/1.1" 200 43782
127.0.0.1 - - [27/Jul/2018:17:21:11 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 20
127.0.0.1 - - [27/Jul/2018:17:21:11 +0900] "GET /images/qa/ico_snb_00050305_off.png HTTP/1.1" 304 -
127.0.0.1 - - [27/Jul/2018:17:21:11 +0900] "GET /images/common/app_qa.png HTTP/1.1" 304 -
127.0.0.1 - - [27/Jul/2018:17:21:11 +0900] "GET /images/qa/ico_snb_00050306_off.png HTTP/1.1" 304 -
127.0.0.1 - - [27/Jul/2018:17:21:11 +0900] "GET /qa/project/selectQaProjectModelDetailList?pid=QA2018072402 HTTP/1.1" 200 2199
127.0.0.1 - - [27/Jul/2018:17:21:11 +0900] "POST /qa/tc/getlcateIdList HTTP/1.1" 200 3386
127.0.0.1 - - [27/Jul/2018:17:21:11 +0900] "POST /qa/xqms/getQaProjectXqmsBmtList HTTP/1.1" 200 2207
127.0.0.1 - - [27/Jul/2018:17:21:18 +0900] "POST /qa/xqms/getQaProjectXqmsBmtList HTTP/1.1" 200 2211
127.0.0.1 - - [27/Jul/2018:17:21:22 +0900] "POST /qa/xqms/getQaProjectXqmsBmtList HTTP/1.1" 200 249
127.0.0.1 - - [27/Jul/2018:17:21:27 +0900] "POST /qa/xqms/getQaProjectXqmsBmtList HTTP/1.1" 200 2211
127.0.0.1 - - [27/Jul/2018:17:21:56 +0900] "GET /qa/projectMain?pid=QA2018072402 HTTP/1.1" 200 34544
127.0.0.1 - - [27/Jul/2018:17:21:56 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 20
127.0.0.1 - - [27/Jul/2018:17:21:56 +0900] "GET /css/kendo.material.min.css.map HTTP/1.1" 200 704
127.0.0.1 - - [27/Jul/2018:17:21:56 +0900] "GET /css/kendo.common-material.min.css.map HTTP/1.1" 200 704
127.0.0.1 - - [27/Jul/2018:17:21:57 +0900] "GET /qa/project/getFlawChartList?pid=QA2018072402 HTTP/1.1" 200 568
127.0.0.1 - - [27/Jul/2018:17:21:57 +0900] "GET /qa/project/getTcChartList?pid=QA2018072402 HTTP/1.1" 200 568
127.0.0.1 - - [27/Jul/2018:17:21:57 +0900] "GET /qa/project/getProjectEditInfoView?pid=QA2018072402 HTTP/1.1" 200 3509
127.0.0.1 - - [27/Jul/2018:17:22:26 +0900] "GET /qa/tc/tcList?pid=QA2018072402 HTTP/1.1" 200 35851
127.0.0.1 - - [27/Jul/2018:17:22:26 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 20
127.0.0.1 - - [27/Jul/2018:17:22:26 +0900] "POST /qa/tc/getlcateIdList HTTP/1.1" 200 3386
127.0.0.1 - - [27/Jul/2018:17:22:26 +0900] "POST /qa/tc/getTcList HTTP/1.1" 200 5024
127.0.0.1 - - [27/Jul/2018:17:22:29 +0900] "GET /qa/tc/tcDetailForm?tcId=many00002%20%20%20%20%20%20&pid=QA2018072402&win=popup HTTP/1.1" 200 29044
127.0.0.1 - - [27/Jul/2018:17:22:29 +0900] "POST /qa/tc/getTc HTTP/1.1" 200 834
127.0.0.1 - - [27/Jul/2018:17:22:29 +0900] "POST /qa/xqms/getQaProjectXqmsBmtList HTTP/1.1" 200 919
127.0.0.1 - - [27/Jul/2018:17:22:29 +0900] "POST /qa/tc/getTcCategoryList HTTP/1.1" 200 8069
127.0.0.1 - - [27/Jul/2018:17:22:44 +0900] "POST /file/regFilePrc HTTP/1.1" 200 376
127.0.0.1 - - [27/Jul/2018:17:22:45 +0900] "POST /qa/tc/modTc HTTP/1.1" 200 25
127.0.0.1 - - [27/Jul/2018:17:22:46 +0900] "POST /qa/tc/getTcList HTTP/1.1" 200 5024
127.0.0.1 - - [27/Jul/2018:17:22:46 +0900] "POST /qa/tc/getlcateIdList HTTP/1.1" 200 3386
127.0.0.1 - - [27/Jul/2018:17:22:50 +0900] "GET /qa/tc/tcDetailForm?tcId=many00001&pid=QA2018072402&win=popup HTTP/1.1" 200 29032
127.0.0.1 - - [27/Jul/2018:17:22:50 +0900] "POST /qa/tc/getTc HTTP/1.1" 200 802
127.0.0.1 - - [27/Jul/2018:17:22:50 +0900] "POST /qa/xqms/getQaProjectXqmsBmtList HTTP/1.1" 200 1546
127.0.0.1 - - [27/Jul/2018:17:22:50 +0900] "POST /qa/tc/getTcCategoryList HTTP/1.1" 200 8069
127.0.0.1 - - [27/Jul/2018:17:22:53 +0900] "GET /qa/tc/tcDetailForm?tcId=many00002%20%20%20%20%20%20&pid=QA2018072402&win=popup HTTP/1.1" 200 29044
127.0.0.1 - - [27/Jul/2018:17:22:53 +0900] "POST /qa/tc/getTc HTTP/1.1" 200 911
127.0.0.1 - - [27/Jul/2018:17:22:53 +0900] "POST /qa/tc/getTcCategoryList HTTP/1.1" 200 8069
127.0.0.1 - - [27/Jul/2018:17:22:53 +0900] "POST /qa/xqms/getQaProjectXqmsBmtList HTTP/1.1" 200 919
127.0.0.1 - - [27/Jul/2018:17:23:00 +0900] "POST /qa/tc/modTc HTTP/1.1" 200 25
127.0.0.1 - - [27/Jul/2018:17:23:01 +0900] "POST /qa/tc/getlcateIdList HTTP/1.1" 200 3386
127.0.0.1 - - [27/Jul/2018:17:23:01 +0900] "POST /qa/tc/getTcList HTTP/1.1" 200 5024
127.0.0.1 - - [27/Jul/2018:17:23:02 +0900] "GET /qa/tc/tcList?pid=QA2018072402 HTTP/1.1" 200 35851
127.0.0.1 - - [27/Jul/2018:17:23:03 +0900] "GET /bot/message/getNoReadMessageCount HTTP/1.1" 200 20
127.0.0.1 - - [27/Jul/2018:17:23:03 +0900] "POST /qa/tc/getlcateIdList HTTP/1.1" 200 3386
127.0.0.1 - - [27/Jul/2018:17:23:03 +0900] "POST /qa/tc/getTcList HTTP/1.1" 200 5024
127.0.0.1 - - [27/Jul/2018:17:23:04 +0900] "GET /qa/tc/tcDetailForm?tcId=many00002%20%20%20%20%20%20&pid=QA2018072402&win=popup HTTP/1.1" 200 29044
127.0.0.1 - - [27/Jul/2018:17:23:04 +0900] "POST /qa/tc/getTcCategoryList HTTP/1.1" 200 8069
127.0.0.1 - - [27/Jul/2018:17:23:04 +0900] "POST /qa/xqms/getQaProjectXqmsBmtList HTTP/1.1" 200 919
127.0.0.1 - - [27/Jul/2018:17:23:04 +0900] "POST /qa/tc/getTc HTTP/1.1" 200 911
127.0.0.1 - - [27/Jul/2018:17:23:07 +0900] "GET /qa/tc/tcDetailForm?tcId=many00001&pid=QA2018072402&win=popup HTTP/1.1" 200 29032
127.0.0.1 - - [27/Jul/2018:17:23:07 +0900] "POST /qa/tc/getTc HTTP/1.1" 200 802
127.0.0.1 - - [27/Jul/2018:17:23:07 +0900] "POST /qa/tc/getTcCategoryList HTTP/1.1" 200 8069
127.0.0.1 - - [27/Jul/2018:17:23:07 +0900] "POST /qa/xqms/getQaProjectXqmsBmtList HTTP/1.1" 200 1546
